area,place,type,language,date,review,score,token
중구,BIFF 광장,경관,한국어,201507,남포동 구시가 상권의 중심에... 그 옛날의 영화를 느끼게 하는 곳이다 사실 부산 영화축제의 중심은 해운대로 옮겼다. 하지만 여기는 초기 ㅇ여화제의 향기가 남아 있다. 유명 영화인들의 핸드 프린팅들을 찾아 보도록 하자.,5,남포동/NNP_구시/NNG_상권/NNG_중심/NNG_옛날/NNG_영화/NNG_느끼/VV_하/VV_곳/NNG_부산/NNP_영화/NNG_축제/NNG_중심/NNG_해운대/NNG_초기/NNG_화제/NNG_향기/NNG_남/VV_있/VV 유명/NNG_영화인/NNG_핸드/NNG_프린팅/NNG_찾/VV
중구,BIFF 광장,경관,한국어,201503,먹거리천국 저는 여기서 씨앗호떡과 완당집 꼭가는 곳이예요 . 여기부터 국제시장 먹거리골목까지 도보로 구경하기 좋습니다. 정말 맛난 것들 천국입니다.,4,먹거리/NNG_천국/NNG_씨앗/NNG_호떡/NNG_완당/NNP_집/NNG_꼭/MAG_가/VV_곳/NNG 국제/NNG_시장/NNG_먹거리/NNG_골목/NNG_도보/NNG_구경/NNG_좋/VA 맛나/VA_천국/NNG
중구,BIFF 광장,경관,한국어,201506,부산국제영화제의 메인광장 11월에 국제영화제가 열리면 무대가 세워지고 배우나 감독들의 인사와 각종 인터뷰등 행사가 벌어진다. 평소에는 그냥 사람많은 광장.,3,부산/NNP_국제/NNG_영화제/NNG_광장/NNG_국제/NNG_영화제/NNG_열리/VV_무대/NNG_배우/NNG_감독/NNG_인사/NNG_각종/NNG_인터뷰/NNG_행사/NNG 평소/NNG_그냥/MAG_사람/NNG_많/VA_광장/NNG
중구,BIFF 광장,경관,한국어,201601,붐비는곳 사람 구경만 잔뜩 하였네요. 그냥 번화가 같습니다. 관광객들이 음식 사먹는 노점외에는 볼 것이 없습니다.,2,붐비/VV_곳/NNG_사람/NNG_구경/NNG_하/VV 그냥/MAG_번화가/NNG_같/VA 관광객/NNG_음식/NNG_먹/VV_노점/NNG_보/VV_없/VA
중구,BIFF 광장,경관,한국어,201510,"씨앗호떡 먹으러 많이들 가시죠 영화제 때 영화를 실제로 상영하기도 합니다. 물론 규모는 해운대나 영화의 전당, 센텀시티 보다는 훨씬 작습니다. 특별한 프리미엄이 있진 않아요.",3,씨앗/NNG_호떡/NNG_먹/VV_가/VV_영화제/NNG_때/NNG_영화/NNG_상영/NNG 규모/NNG_해운대/NNG_영화/NNG_전당/NNG_센텀시티/NNP_작/VA 특별/NNG_프리미엄/NNG_있/VV_않/VX
중구,BIFF 광장,경관,한국어,201601,그닥 맛있는 게 많은 거 같지 않음. 바가지. 내가 사는 곳이 먹을 게 많아서 그런지는 모르겠으나.... 명물 씨앗호떡 먹을만 하긴 했는데 일반 좀 맛 괜찮다고 하는 서울에 있는 씨앗호떡이 더 먹을 만했음 먹으려면 줄서야 하지 않나 생각보다 길거리가 잘 정돈되지 않은 느낌 이름값만큼은 못 하는 듯 좀 더 길거리 정돈을 해야할 거 같다 평일에도 사람이 많아서 거지 같았음,3,맛있/VA_많/VA_같/VA_않/VX 바가지/NNG_사/VV_곳/NNG_먹/VV_많/VA_모르/VV 명물/NNG_씨앗/NNG_호떡/NNG_먹을만/NNG_하/VV_일반/NNG_맛/NNG_괜찮/VA_하/VV_서울/NNP_있/VV_씨앗/NNG_호떡/NNG_먹/VV 먹/VV_줄서/VV_하/VV_않/VX_생각/NNG_길거리/NNG_잘/MAG_정돈/NNG_않/VX_느낌/NNG_이름값/NNG_못/MAG_하/VV_길거리/NNG_정돈/NNG_같/VA_평일/NNG_사람/NNG_많/VA_거지/NNG_같/VA
중구,BIFF 광장,경관,한국어,201506,처음 가봤어요ㅎㅎ 여행자들이 진짜 많았어요 가서 씨앗호떡도 먹고 팥빙수도 먹고 먹을거리 즐길거리가 많아서 좋아요~~ㅎㅎ,5,가/VV 여행자/NNG_많/VA 가/VV_씨앗/NNG_호떡/NNG_먹/VV_팥빙수/NNP_먹/VV_먹/VV_거리/NNG_즐길거리/NNG_많/VA_좋/VA
중구,BIFF 광장,경관,한국어,201601,"BIFF광장 한파가 온 주말에 찾아갔는데도 사람이 많았어요. 특별한 볼 거리가 있기 보다는 광장을 따라 죽 늘어서 있는 노점상의 주전부리들이 좋았어요. 날이 추워 따뜻한 음식이 먹고 싶었는데 어묵을 먹을 수 있어서 좋았고 부산 만의 주전부리인 마약떡볶이와 납작만두, 씨앗호떡 등 구경하는 재미도 쏠쏠했네요.",4,광장/NNG_한파/NNG_주말/NNG_사람/NNG_많/VA 특별/NNG_보/VV_거리/NNG_있/VV_보/VV_광장/NNG_늘/VV_있/VV_노점상/NNG_주전부리/NNG_좋/VA 날/NNG_따뜻/XR_음식/NNG_먹/VV_어묵/NNG_먹/VV_있/VV_좋/VA_부산/NNP_주전부리/NNG_마약/NNG_떡볶이/NNG_만두/NNG_씨앗/NNG_호떡/NNG_구경/NNG_재미/NNG_쏠쏠/XR
중구,BIFF 광장,경관,한국어,201601,바가지가 가득한 노점상들의 횡포가 있는 곳.. 양심적으로 장사하시는 분들도 물론 많이 계시다. 하지만 가격도 비싸고 터무니 없는 바가지를 씌우는 떡볶이 노점상들이 많다. 맛대가리도 없고 위생도.. 외국인들한테 얼마나 바가지를 씌울지 걱정된다. 한국 노점은 절대 싸지않다. 외국인은 절대 오지마세요.  씨앗 호떡만 먹고 딴건 될 수 있음 먹지말 것,1,바가지/NNG_가득/MAG_노점상/NNG_횡포/NNG_있/VA_양심/NNG_장사/NNG_계시/VV_가격/NNG_비싸/VA_터무니/NNG_없/VA_바가지/NNG_씌우/VV_떡볶이/NNG_노점상/NNG_많/VA 맛대가리/NNG_없/VA_위생/NNG_외국인/NNG_바가지/NNG_걱정/NNG 한국/NNP_노점/NNG_싸/VA_않/VX 외국인/NNG_오/VV 씨앗/NNG_호떡/NNG_먹/VV_있/VV 먹/VV
중구,BIFF 광장,경관,한국어,201508,"호떡드시러 오이소! 어느새 부산의 명물이 된 곳이죠. 그리고 많은 분들이 항상 ""씨앗호떡""을 먹기 위해 눈이오나 비가오나 줄을 서있는 광경을 보게 되실거세요. 비록 줄이 많지만 부산 아즈씨가 만든 호떡 한번 드셔보시는 건 어떠세요? 바로 옆에는 시장, 그리고 사방에는 여러 가게들이 있어서 굿굿입니다. ""셀카봉""챙기시는 거 잊지마세요!!",4,호떡/NNG_드/VV_오이소/NNP_부산/NNP_명물/NNG_곳/NNG 많/VA_씨앗/NNG_호떡/NNG_먹/VV_눈/NNG_오/VV_비/NNG_오/VV_줄/NNG_있/VV_광경/NNG_보/VV_되/VV 줄/NNG_많/VA_부산/NNP_아즈/NNP_호떡/NNG_드/VV 바로/MAG_옆/NNG_시장/NNG_사방/NNG_여러/MM_가게/NNG_있/VV_굿/NNG_굿/NNG_세/VV_카봉/NNP_챙기/VV_잊/VV
중구,BIFF 광장,경관,한국어,201507,먹거리가 많은 곳 남포동에는 맛있는 먹거리들이 많다. 씨앗호떡부터 떡복이 등등.. 남포동에 온다면 먹방을 찍어보는것도 나쁘지 않을 듯하다.,5,먹거리/NNG_많/VA_곳/NNG_남포동/NNP_맛있/VA_먹거리/NNG_많/VA 씨앗/NNG_호떡/NNG_복이/NNP_남포동/NNP_먹방/NNG_찍/VV_나쁘/VA_않/VX
중구,BIFF 광장,경관,한국어,201511,말이 광장이지.... 딱히 바닥에 새겨진 동판을 보는 것도 관리가 안된 것을 지켜보는 씁쓸함이 있을 수 있고.. 원래가 노점상의 거리인 곳을 영화제와 더불어 잠깐 부흥했지만 이미 영화제의 본장소는 해운대로 간 마당에 무엇이 피프광장인지..의문이 생기는 관리 안되는 곳임. 게다가 피프였다가 비프로 바뀐 거니.. 적절한 관리가 안 이루어지는 곳임,2,말/NNG_광장/NNG 바닥/NNG_동판/NNG_보/VV_관리/NNG_안/MAG_지켜보/VV_씁쓸/XR_있/VV_있/VV_원래/NNG_노점상/NNG_거리/NNG_곳/NNG_영화제/NNG_더불/VV_부흥/NNG_영화제/NNG_장소/NNG_해운대/NNG_피프/NNP_광장/NNG 의문/NNG_생기/VV_관리/NNG_안/MAG_되/VV_곳/NNG 피프/NNP_프로/NNG 적절/XR_관리/NNG_안/MAG_이루어지/VV_곳/NNG
중구,BIFF 광장,경관,한국어,201506,"국제시장, 먹자골목, 광복로 최고죠 매번가도 볼거리 많고 먹거리 많고 특히 크리스마스 시즌에 가면 전등행사 너무 좋은거 같아요.",5,국제/NNG_시장/NNG_먹자골목/NNG_광복/NNG_최고/NNG 가도/NNG_볼거리/NNG_많/VA_먹거리/NNG_많/VA_크리스마스/NNG_시즌/NNG_가/VV_전등/NNG_행사/NNG_좋/VA_같/VA
중구,BIFF 광장,경관,한국어,201601,구석구석 다녀보세요~ 평일에 갔었는데도 사람 많더라구요. 자갈치 시장 맞은편에 있어서 자갈치시장주차장에 주차해놓고 이용했습니다. 살것도 볼것도 먹을것도 많아 시간가는 줄 모르겠더라구요.,5,구석구석/NNG_세요/VV 평일/NNG_사람/NNG_많/VA 자갈치/NNG_시장/NNG_맞은편/NNG_있/VV_자갈치시장/NNP_주차장/NNG_주차/NNG_이용/NNG 보/VV_먹/VV_많/VA_시간/NNG_가/VV_모르/VV
중구,BIFF 광장,경관,한국어,201601,시끌벅적한 부산을 느낄 수 있는곳 남포동 거리와 BIFF 광장이 어우러져 시끌벅적한 부산을 느낄 수 있는 곳입니다. 길거리 음식도 많아서 좋아요,3,부산/NNP_느끼/VV_있/VV_곳/NNG_남포동/NNP_거리/NNG_광장/NNG_부산/NNP_느끼/VV_있/VV 길거리/NNG_음식/NNG_많/VA_좋/VA
중구,BIFF 광장,경관,한국어,201601,씨앗 호떡집이 가득한 광장 호떡먹으려면 필수로 가야되는 곳. 극장이 공사중이라 어수선하지만 준공되면 많은 행사 기대됩니다.,4,씨앗/NNG_호떡집/NNG_가득/MAG_광장/NNG_호떡/NNG_먹/VV_필수/NNG_가/VV_되/VV_극장/NNG_공사/NNG_어수선/NNG_준공/NNG_많/VA_행사/NNG_기대/NNG
중구,BIFF 광장,경관,한국어,201512,구경할 것들 많습니다~ 구경할 것들 많고 사람들도 정말 많습니다. 상인 분들은 정말 불친절하네요. 그냥 물어보기만 해도 따지지 말라고 하시고.,3,구경/NNG_많/VA 구경/NNG_많/VA_사람/NNG_많/VA 상/NNG_불친절/NNG 그냥/MAG_물/VV_따지/VV
중구,BIFF 광장,경관,한국어,201507,남포동의 명소 부산국제 영화제가 열릴때는 가보지 않아서 이 광장의 분위기를 알 수 없지만 평상시에는 시내 한복판의 분주함과 길거리 음식들이 넘쳐나는 그냥 평범한 다운타운의 모습이다,3,남포동/NNP_명소/NNG_부산/NNP_국제/NNG_영화제/NNG_때/NNG_가/VV_않/VX_광장/NNG_분위기/NNG_없/VA_평상시/NNG_시내/NNG_한복판/NNG_분주/NNG_길거리/NNG_음식/NNG_그냥/MAG_평범/XR_다운타운/NNG_모습/NNG
중구,BIFF 광장,경관,한국어,201512,변질된 시장... 티비에 여러차례 나오고나서는... 시장같지도 않고 별로에요. 상인 분들도 엄청 바가지...,1,변질/NNG_시장/NNG_티비/NNG_여러/MM_차례/NNG_나오/VV_나서/VV_시장/NNG_같/VA_않/VX_별로/MAG 상/NNG_바가지/NNG
중구,BIFF 광장,경관,한국어,201512,좋아요~ 구경할것도 맛집도 너무 많습니다!! 구경하느라 시간가는줄 몰랐네요 ㅋㅋㅋㅋ 비오는 날만 피해서 가면 정말 재밌는 시간일것같아요,3,좋/VA 구경/NNG_맛집/NNG_많/VA 구경/NNG_시간/NNG_가/VV 비오/NNG_날/NNG_피해/VV_재밌/VA_시간/NNG_같/VA
중구,BIFF 광장,경관,한국어,201501,먹거리 즐길거리 많은곳 비빔당면이나 씨앗호떡등 먹거리 많은 곳이예요~~ 어묵파는 노점상에 같이 있던 가래떡도 특이했지만 쫄깃쫄깃 어묵국물이 베여있어서 맛있더라구요!!ㅎ 그냥 천천히 걸으면서 거리 구경 사람 구경도 하고 간식도 먹고 한두시간 구경하기에 좋았네요,5,먹거리/NNG_즐길거리/NNG_많/VA_곳/NNG_비빔/NNG_당면/NNG_씨앗/NNG_호떡/NNG_먹거리/NNG_많/VA_곳/NNG_어묵/NNG_파/VV_노점상/NNG_있/VV_가래떡/NNG_특이/NNG_어묵/NNG_국물/NNG_있/VV_맛있/VA 그냥/MAG_거리/NNG_구경/NNG_사람/NNG_구경/NNG_하/VV_간식/NNG_먹/VV_시간/NNG_구경/NNG_좋/VA
중구,BIFF 광장,경관,한국어,201504,사람들이 너무 많은곳 사람을 구경하는건지 광장을 구경하는건지 모를정도로 사람이 많습니다. 시장안에 먹거리들이 많아서 먹다보면 배가 부릅니다. 씨앗호떡은 줄이 너무 길어서 30분만에 먹었는데 맛있었습니다. 호떡을 먹고 조금만 가다보면 국제시장에 나오는 시장이 보여서 구경하기 좋습니다.,3,사람/NNG_많/VA_곳/NNG_사람/NNG_구경/NNG_광장/NNG_구경/NNG_정도/NNG_사람/NNG_많/VA 시장/NNG_안/NNG_먹거리/NNG_많/VA_먹/VV_배/NNG 씨앗/NNG_호떡/NNG_줄/NNG_길/VA_먹/VV_맛있/VA 호떡/NNG_먹/VV_가/VV_국제/NNG_시장/NNG_나오/VV_시장/NNG_구경/NNG_좋/VA
중구,BIFF 광장,경관,한국어,201511,북적북적한 시장 늦게까지 북적거리고 젊은이들이 많았습니다. 외국인들은 어느나라에서나 볼 수 있는 해변보다 이곳을 더 좋아하더군요,4,시장/NNG_늦/VA_북적거리/VV_젊은이/NNG_많/VA 외국인/NNG_나라/NNG_보/VV_있/VV_해변/NNG_좋/VA_하/VV
중구,BIFF 광장,경관,한국어,201508,"사람이 북적이는 곳, 씨앗호떡 늘 사람이 많은 곳이라 시끄럽지만 씨앗호떡이 맛있어서 술서서 먹었습니다~ 포장마차에서 떡볶이나 물떡을 먹는 것도 추천해요",3,사람/NNG_북적이/VV_씨앗/NNG_호떡/NNG_사람/NNG_많/VA_곳/NNG_시끄럽/VA_씨앗/NNG_호떡/NNG_맛있/VA_술서/NNG_먹/VV 포장마차/NNG_떡볶이/NNG_물/NNG_떡/NNG_먹/VV_추천/NNG
중구,BIFF 광장,경관,한국어,201510,"영화의 바다에 풍덩 빠져보세요... 비프광장을 영화제 마지막 날에 찾았다. 마지막 행사가 해운대쪽에 있어서 그런지 비프광장은 철거하지 않은 비프무대와 의자쌓아놓은것만 덩그러니 있었다. 일찍 마친 중고학생들의 영화관 앞의 줄과 대영극장 옆의 씨앗호떡,,어묵..아이스크림...등등의 길거리 음식등이 보였고, 이제 막 시작한 자갈치축제의 시가공연이 시끄럽게 옆도로에서 이루어지고 있었다. 영화제 마지막날 갈곳은 아닌듯... 남포동 비프광장 주변에 맛집들과 경험할 체험거리들은 풍성... 영화국제시장의 꽃분이네가 5분거리에 있고, 여러 특화된 거리와 먹을거리들이 다채로움...",4,영화/NNG_바다/NNG_세요/VV 비프/NNP_광장/NNG_영화제/NNG_마지막/NNG_날/NNG_찾/VV 마지막/NNG_행사/NNG_해운대/NNG_있/VV_비프/NNP_광장/NNG_철거/NNG_않/VX_비프/NNP_무대/NNG_의자/NNG_쌓/VV_덩그러/VA_있/VV 중고/NNG_학생/NNG_영화관/NNG_앞/NNG_줄/NNG_대영/NNG_극장/NNG_옆/NNG_씨앗/NNG_호떡/NNG_어묵/NNG_아이스크림/NNG_길거리/NNG_음식/NNG_시작/NNG_자갈치/NNG_축제/NNG_시/NNG_공연/NNG_시끄럽/VA_옆/NNG_도로/NNG_이루어지/VV_있/VV 영화제/NNG_마지막/NNG_날/NNG_가/VV_곳/NNG_아니/VCN_남포동/NNP_비프/NNP_광장/NNG_주변/NNG_맛집/NNG_경험/NNG_체험/NNG_거리/NNG_풍성/NNG_영화/NNG_국제/NNG_시장/NNG_꽃분/NNG_거리/NNG_있/VV_여러/MM_특화/NNG_거리/NNG_먹을거리/NNG_다채/XR
중구,BIFF 광장,경관,한국어,201510,"부산 영화제 사람 가면 낑겨 죽음, 10월 1일에 댕겨옴 부산 영화제를 보러 간건 아니고 개인적인 일정이 있어서 여행 아닌 여행으로 다녀왔음, 10월에 가면 해년마다 부산국제영화제를 하니 관심 있으신분들은 들러보세용",5,부산/NNP_영화제/NNG_사람/NNG_가/VV_겨/NNG_죽음/NNG 부산/NNP_영화제/NNG_보/VV_아니/VCN_개인/NNG_일정/NNG_있/VV_여행/NNG_아니/VCN_여행/NNG_가/VV_해년/NNG_부산/NNP_국제/NNG_영화제/NNG_하/VV_관심/NNG_있/VA_들리/VV
중구,BIFF 광장,경관,한국어,201509,"예전만 못하다. 해운대로 부산국제영화제를 옮기면서 그 멋이 덜하다. 배우들과 감독을 길지나가다가 보고 모르는 사람과 영화이야기를 하면서 아주 멋진 장소였는데 이젠 추억이 되어버렸다. 그러나 주변에 자갈치, 송도해수욕장, 보수동, 용두산 공원이 있기에 여러 관광지를 둘러 볼 수 있을 것이다.",3,예전/NNG_못하/VX_해운대/NNG_부산/NNP_국제/NNG_영화제/NNG_옮기/VV_멋/NNG_덜하/VA 배우/NNG_감독/NNG_길/VA_모르/VV_사람/NNG_영화/NNG_이야기/NNG_하/VV_멋지/VA_장소/NNG_추억/NNG_되/VV 주변/NNG_자갈치/NNG_송도/NNG_해수욕장/NNG_보수동/NNP_용두산/NNP_공원/NNG_있/VV_여러/MM_관광지/NNG_있/VV
중구,BIFF 광장,경관,한국어,201509,"영화의 바닷속으로 고고~~~ 드디어 부산 국제영화제 개막~~~ 영화제 덕분에 비프 더욱 유명세를 타고 있었지만, 작년까진 영화제 관련 많은 행사가 해운대 인근 영화의 전당으로 옮겨 행해지는 탓에 핸드페인팅 및 일부 조형물로만 그 흔적을 찾을 수 있어 서운했지만, 올해는 많은 행사가 다시 비프광장을 중심으로 펼쳐질 예정이라 기대 만땅!!! 벌써부터 부스 등 설치가 마무리 되어 손님맞을 준비 끝~~~ 시내에 위치하고 있어 먹거리도 다양하여 부산을 방문하면 꼭 들러보세요. 자갈치에서 꼼장어랑 씽씽한 회도 즐기고, 인근에는 원산면옥, 남포삼계탕, 할매집회국수 맛과 전통을 자랑하는 맛집도 무척이나 많아 먹거리 고르기가 쉽지 않을 정도예요. 영화로 더욱 유명해진 국제시장도 꼭 둘러보시구요~~~",4,영화/NNG_바닷속/NNG_고고/NNG_부산/NNP_국제/NNG_영화제/NNG_개막/NNG_영화제/NNG_덕분/NNG_비프/NNP_유명세/NNG_타/VV_있/VV_작년/NNG_영화제/NNG_관련/NNG_많/VA_행사/NNG_해운대/NNG_인근/NNG_영화/NNG_전당/NNG_탓/NNG_핸드/NNG_페인팅/NNG_일부/NNG_조형물/NNG_흔적/NNG_찾/VV_있/VV_서운/XR_올해/NNG_많/VA_행사/NNG_비프/NNP_광장/NNG_중심/NNG_예정/NNG_기대/NNG_땅/NNG_부스/NNG_설치/NNG_되/VV_손/NNG_맞/VV_준비/NNG_끝/NNG_시내/NNG_위치/NNG_있/VV_먹거리/NNG_다양/NNG_부산/NNP_방문/NNG_꼭/MAG_들리/VV_세요/VV 자갈치/NNG_꼼장어/NNG_즐기/VV_인근/NNG_원산/NNG_면옥/NNG_남포/NNG_삼계탕/NNG_할매/NNG_집회/NNG_국수/NNG_맛/NNG_전통/NNG_자랑/NNG_맛집/NNG_많/VA_먹거리/NNG_고르/VV_쉽/VA_않/VX_정도/NNG 영화/NNG_유명/XR_국제/NNG_시장/NNG_꼭/MAG_둘러보/VV
중구,BIFF 광장,경관,한국어,201506,씨앗호떡의 고향 씨앗호떡! 물떡은 부산만의 맛! 꼭 느껴보세요. 바로앞에 자갈치시장 .뒤로는 국제시장.부평시장이있어요.,5,씨앗/NNG_호떡/NNG_고향/NNG_씨앗/NNG_호떡/NNG_물/NNG_떡/NNG_부산만/NNP_맛/NNG_꼭/MAG_느끼/VV_세요/VV 바로/MAG_앞/NNG_자갈치시장/NNP_뒤/NNG_국제/NNG_시장/NNG_부평시장/NNG_있/VA
중구,BIFF 광장,경관,한국어,201509,남포동 씨앗호떡은 서면이 맛있지만 접근성때문에 여기서 자주 먹었습니다. 다른먹거리들은 별로예요. 영화관 시설도 별로 ㅋㅋ,2,남포동/NNP_씨앗/NNG_호떡/NNG_서면/NNG_맛있/VA_접근성/NNG_먹/VV 먹거리/NNG_별로/MAG 영화관/NNG_시설/NNG_별로/MAG
중구,BIFF 광장,경관,한국어,201509,"부산에서 꼭 들러야 하는 곳 부산에 오는 꼭 방문해야 하는 이곳, 유명 스타들의 핸드페인팅도 여러분이 밟고 있는지도 모릅니다.  씨앗 호떡은 또다른 별미",5,부산/NNP_꼭/MAG_들리/VV_하/VV_부산/NNP_오/VV_꼭/MAG_방문/NNG_하/VV_유명/NNG_스타/NNG_핸드/NNG_페인팅/NNG_밟/VV_있/VV 씨앗/NNG_호떡/NNG_별미/NNG
중구,BIFF 광장,경관,한국어,201509,티비에 자주 자오는곳 그냥 광장입니다. 가끔 티비에서 영화거리 하며 나오는장소인데 딱 200미터가 끝입니다. 이름있는 장소에 왔다정도.. 그냥 이곳이 이곳이구나 다른도시 시내와 같습니다.,3,티비/NNG_자오/NNG_곳/NNG_그냥/MAG_광장/NNG 티비/NNG_영화/NNG_거리/NNG_하/VV_나오/VV_장소/NNG_미터/NNG_끝/NNG 이름/NNG_있/VV_장소/NNG_정도/NNG_그냥/MAG 도시/NNG_시내/NNG_같/VA
중구,BIFF 광장,경관,한국어,201508,지나친 호객행위 및 쓰레기 너무많은 호객꾼들 그리고 저녁에 나가보면 엄청난양의 쓰레기 이번여행에서 좋은기억으로는 남지않았습니다.,2,지나치/VA_호객/NNG_행위/NNG_쓰레기/NNG_많/VA_호객/NNG_저녁/NNG_양/NNG_쓰레기/NNG_이번/NNG_여행/NNG_좋/VA_기억/NNG_남/VV_않/VX
중구,BIFF 광장,경관,한국어,201504,"지금은 손가락 모양만 남아 있는 사실 비프광장은 지금으로서는 기념비적 의미만 남았다. 과거 부산영화제가 남포동을 중심으로 행사를 치룰 때, 이곳은 문화와 영화의 중심이었지만, 그 중심이 사실 해운대로 옮겨가고 난 이후에는 부산영화제의 요식적인 상징물만 남은 장소가 되었다. 부산영화제의 전야제(사실 유명무실)가 열리고, 무료 상연전이 열리는 장소이기는 하지만, 부수적이라는 인상을 지울 수 없다. 대신 남포동은 그 자체로 즐기는 것도 괜찮다고 생각한다. 좁은 골목을 돌아다니며 이것저것 구경하는 재미가 차라리 더 낫지 않을까 싶다.",3,손가락/NNG_모양/NNG_남/VV_있/VV_사실/NNG_비프/NNP_광장/NNG_지금/NNG_기념비/NNG_의미/NNG_남/VV 과거/NNG_부산/NNP_영화제/NNG_남포동/NNP_중심/NNG_행사/NNG_때/NNG_문화/NNG_영화/NNG_중심/NNG_중심/NNG_해운대/NNG_이후/NNG_부산/NNP_영화제/NNG_요식/NNG_상징물/NNG_남/VV_장소/NNG_되/VV 부산/NNP_영화제/NNG_전야제/NNG_유명무실/NNG_열리/VV_무료/NNG_상/NNG_연전/NNG_열리/VV_장소/NNG_하/VV_부수/NNG_인상/NNG_없/VA 대신/NNG_남포동/NNP_자체/NNG_즐기/VV_괜찮/VA_생각/NNG 좁/VA_골목/NNG_돌아다니/VV_이것저것/NNG_구경/NNG_재미/NNG_낫/VA_않/VX
중구,BIFF 광장,경관,한국어,201504,영화도 보고 길거리 음식도 먹고 쇼핑도 하고 모두다 아는 명소중의 명소..영화제가 시작되는 가을에는 사람들이 바글바글..영화도 보고 국제시장 길거리 음식도 먹고 쇼핑도 하고..,4,영화/NNG_보/VV_길거리/NNG_음식/NNG_먹/VV_쇼핑/NNG_하/VV_아/VV_명소/NNG_명소/NNG_영화제/NNG_시작/NNG_가을/NNG_사람/NNG_영화/NNG_보/VV_국제/NNG_시장/NNG_길거리/NNG_음식/NNG_먹/VV_쇼핑/NNG_하/VV
중구,BIFF 광장,경관,한국어,201508,"관광객들로 넘쳐나는곳 씨앗호떡, 물방울떡, 할매밀면, 어묵고로케 등 유명한 간식거리들은 이 곳에서 모두 먹을 수 있음. 언제나 관광객들로 복작거리고 상인들이 친절한 편이서 기억에 남아요",3,관광객/NNG_넘쳐나/VV_곳/NNG_씨앗/NNG_호떡/NNG_물/NNG_방울떡/NNG_할매/NNG_밀/VV_묵/VV_로케/NNG_유명/XR_간식거리/NNG_곳/NNG_먹/VV_있/VV 관광객/NNG_복작거리/VV_상인/NNG_친절/NNG_기억/NNG_남/VV
중구,BIFF 광장,경관,한국어,201508,수많은 인파! 저렴만 길거리음식! 수많은 인파! 저렴만 길거리음식! 부산 국제영화제가 열리는 그곳.. 평소땐 서울의 명동 못지않게 수많은 인파들로 북적거려요. 저녁엔 80집이 넘는 포장마차촌으로 변신!!! 남포동 꼭 가보세요!,5,수많/VA_인파/NNG_렴/NNG_길거리/NNG_음식/NNG_수많/VA_인파/NNG_렴/NNG_길거리/NNG_음식/NNG_부산/NNP_국제/NNG_영화제/NNG_열리/VV_평소/NNG_서울/NNP_명동/NNG_못지않/VA_수많/VA_인파/NNG_북적/NNG 저녁/NNG_집/NNG_넘/VV_포장마차/NNG_촌/NNG_변신/NNG_남포동/NNP_꼭/MAG_가/VV_세요/VV
중구,BIFF 광장,경관,한국어,201409,그냥 그냥 그랬어요. 특별한게 없더라구요. 씨앗호떡같은 간식 사먹었어요. 근처에서 길 찾느라고 힘들었어요,4,그냥/MAG_그냥/MAG_그렇/VA 특별/NNG_없/VA 씨앗/NNG_호떡/NNG_같/VA_간식/NNG_먹/VV 근처/NNG_길/NNG_찾/VV_힘들/VA
중구,BIFF 광장,경관,한국어,201505,남포동 BIFF거리 남포동에서 사람들이 북적북적한 여기. 자갈치 시장이나 국제 시장도 걸어서 갈 수 있고 다양한 것을 볼 수 있음,5,남포동/NNP_거리/NNG_남포동/NNP_사람/NNG_자갈치/NNG_시장/NNG_국제/NNG_시장/NNG_걷/VV_가/VV_있/VV_다양/XR_보/VV_있/VV
중구,BIFF 광장,경관,한국어,201508,"재밌어요 BIFF광장, 영화골목보다는 먹을거리가 정말 다양하고 많아요. 동남아에 유명한 간식 바나나로띠까지 찾아볼 수 있어요.",4,재밌/VA 광장/NNG_영화/NNG_골목/NNG_먹/VV_거리/NNG_다양/NNG_많/VA 동남아/NNP_유명/XR_간식/NNG_바나나/NNG_띠/NNG_있/VV
중구,BIFF 광장,경관,한국어,201505,복잡하지만 신나는곳 저는 부산을 아주 좋아해요...특히 BIFF광장이 있는 남포동 ㅋ 우선 맛난 포장마차 먹거리를 좋아하구요 ㅋㅋ 사실 어느 포장마차나 맛은 거기가 거기인듯... 명동과는 좀 다른 아기자기한 맛이 있는것같아요.. 거리곳곳에 영화와 관련된 장식품(?)같은것도 있구요.. 그냥 맛집..쇼핑...잡다하게 다 있네요 ㅋㅋ,5,복잡/XR_신나/VV_부산/NNP_좋/VA 광장/NNG_있/VA_남포동/NNP_맛나/VA_포장마차/NNG_먹거리/NNG_좋아하/VV 포장마차/NNG_맛/NNG 명동/NNP_아기자기/XR_맛/NNG_있/VA_같/VA 거리/NNG_곳곳/NNG_영화/NNG_관련/NNG_장식품/NNG_같/VA_있/VA 그냥/MAG_맛집/NNG_쇼핑/NNG_잡다/XR_있/VA
중구,BIFF 광장,경관,한국어,201506,영화의 본고장. 이제는 영화골목이라기에는 멀티플렉스때문에 그 영화가 사라졌지만. 그 전통을 느끼기에는 최고의 거리.,4,영화/NNG_본고장/NNG_영화/NNG_골목/NNG_멀티플렉스/NNG_영화/NNG_전통/NNG_느끼/VV_최고/NNG_거리/NNG
